latitude,longitude,ph,moisture,nitrogen,cec
4360500.000000001,-9649250.0,55.0,405.0,671.0,234.0
4360500.000000001,-9549250.0,51.0,400.0,853.0,293.0
4360500.000000001,-9449250.0,49.0,418.0,932.0,330.0
4360500.000000001,-9349250.0,41.0,447.0,1678.0,625.0
4360500.000000001,-9249250.0,58.0,399.0,549.0,316.0
4360500.000000001,-9149250.0,51.0,394.0,649.0,240.0
4360500.000000001,-9049250.0,48.0,393.0,852.0,239.0
4360500.000000001,-49250.0,60.0,365.0,293.0,197.0
4360500.000000001,50750.0,58.0,356.0,319.0,174.0
4360500.000000001,150750.0,60.0,359.0,272.0,188.0
4360500.000000001,250750.0,64.0,351.0,298.0,198.0
4360500.000000001,350750.0,69.0,357.0,455.0,219.0
4360500.000000001,450750.0,76.0,374.0,303.0,220.0
4360500.000000001,550750.0,76.0,393.0,258.0,230.0
4360500.000000001,650750.0,73.0,369.0,421.0,238.0
4360500.000000001,2150750.0,61.0,404.0,543.0,227.0
4360500.000000001,2550750.0,71.0,414.0,357.0,236.0
4360500.000000001,2650750.0,70.0,387.0,475.0,214.0
4360500.000000001,3150750.0,65.0,336.0,345.0,245.0
4360500.000000001,3250750.0,66.0,351.0,310.0,264.0
4360500.000000001,3350750.0,69.0,366.0,273.0,234.0
4360500.000000001,3450750.0,77.0,359.0,313.0,233.0
4360500.000000001,3550750.0,77.0,364.0,227.0,251.0
4360500.000000001,3750750.0,76.0,349.0,293.0,283.0
4360500.000000001,3850750.0,76.0,344.0,212.0,256.0
4360500.000000001,3950750.0,77.0,346.0,278.0,346.0
4360500.000000001,4050750.0,72.0,369.0,342.0,282.0
4360500.000000001,4150750.0,68.0,336.0,487.0,257.0
4360500.000000001,4250750.0,66.0,356.0,425.0,295.0
4360500.000000001,4350750.0,69.0,350.0,369.0,305.0
4360500.000000001,4450750.0,74.0,348.0,356.0,277.0
4360500.000000001,4550750.0,73.0,354.0,291.0,231.0
4360500.000000001,4650750.0,78.0,369.0,159.0,180.0
4360500.000000001,4750750.0,65.0,382.0,492.0,258.0
4360500.000000001,4850750.0,71.0,396.0,331.0,237.0
4360500.000000001,4950750.0,72.0,387.0,376.0,268.0
4360500.000000001,5450750.0,79.0,361.0,265.0,252.0
4360500.000000001,5550750.0,77.0,333.0,248.0,199.0
4360500.000000001,5650750.0,78.0,342.0,151.0,213.0
4360500.000000001,5750750.0,76.0,351.0,154.0,199.0
4360500.000000001,5850750.0,76.0,345.0,162.0,210.0
4360500.000000001,5950750.0,76.0,344.0,145.0,208.0
4360500.000000001,6050750.0,74.0,332.0,177.0,194.0
4360500.000000001,6150750.0,76.0,341.0,235.0,204.0
4360500.000000001,6250750.0,78.0,344.0,152.0,175.0
4360500.000000001,6350750.0,78.0,327.0,145.0,178.0
4360500.000000001,6450750.0,76.0,327.0,238.0,261.0
4360500.000000001,6550750.0,73.0,371.0,426.0,204.0
4360500.000000001,6650750.0,65.0,356.0,487.0,250.0
4360500.000000001,6750750.0,65.0,387.0,420.0,255.0
4360500.000000001,6850750.0,70.0,363.0,453.0,268.0
4360500.000000001,6950750.0,70.0,376.0,384.0,229.0
4360500.000000001,7050750.0,61.0,404.0,492.0,301.0
4360500.000000001,7250750.0,77.0,341.0,225.0,200.0
4360500.000000001,7450750.0,72.0,330.0,395.0,162.0
4360500.000000001,7550750.0,58.0,334.0,318.0,197.0
4360500.000000001,7650750.0,58.0,353.0,338.0,191.0
4360500.000000001,7750750.0,55.0,353.0,339.0,243.0
4360500.000000001,7850750.0,57.0,318.0,221.0,194.0
4360500.000000001,7950750.0,65.0,345.0,238.0,201.0
4360500.000000001,8050750.0,70.0,330.0,183.0,210.0
4360500.000000001,8150750.0,70.0,331.0,185.0,219.0
4360500.000000001,8250750.0,71.0,341.0,181.0,210.0
4360500.000000001,8350750.0,73.0,351.0,216.0,241.0
4360500.000000001,8450750.0,79.0,345.0,189.0,218.0
4360500.000000001,8550750.0,79.0,324.0,227.0,203.0
4360500.000000001,8650750.0,81.0,324.0,187.0,204.0
4360500.000000001,8750750.0,81.0,331.0,158.0,221.0
4360500.000000001,8850750.0,78.0,340.0,162.0,216.0
4360500.000000001,8950750.0,74.0,337.0,265.0,227.0
4360500.000000001,9050750.0,76.0,346.0,279.0,245.0
4360500.000000001,9150750.0,70.0,351.0,384.0,261.0
4360500.000000001,9250750.0,76.0,343.0,343.0,209.0
4360500.000000001,9350750.0,77.0,359.0,317.0,199.0
4360500.000000001,9450750.0,82.0,335.0,141.0,224.0
4360500.000000001,9550750.0,81.0,342.0,158.0,204.0
4360500.000000001,9650750.0,83.0,348.0,123.0,192.0
4360500.000000001,9750750.0,82.0,347.0,156.0,200.0
4360500.000000001,9850750.0,83.0,346.0,119.0,187.0
4360500.000000001,9950750.0,81.0,340.0,197.0,177.0
4360500.000000001,10050750.0,83.0,373.0,109.0,172.0
4360500.000000001,10150750.0,83.0,363.0,110.0,193.0
4360500.000000001,10250750.0,83.0,358.0,168.0,181.0
4360500.000000001,10350750.0,82.0,358.0,163.0,182.0
4360500.000000001,10450750.0,80.0,351.0,159.0,175.0
4360500.000000001,10550750.0,70.0,358.0,501.0,234.0
4360500.000000001,10650750.0,71.0,366.0,323.0,215.0
4360500.000000001,10750750.0,79.0,366.0,152.0,227.0
4360500.000000001,11250750.0,68.0,351.0,155.0,205.0
4360500.000000001,11650750.0,63.0,405.0,389.0,231.0
4360500.000000001,12850750.0,51.0,434.0,915.0,363.0
4360500.000000001,12950750.0,52.0,435.0,682.0,316.0
4260500.000000001,-12949250.0,62.0,369.0,308.0,198.0
4260500.000000001,-12849250.0,57.0,341.0,543.0,314.0
4260500.000000001,-12749250.0,74.0,278.0,128.0,147.0
4260500.000000001,-12649250.0,85.0,262.0,39.0,180.0
4260500.000000001,-12549250.0,84.0,256.0,45.0,133.0
4260500.000000001,-12449250.0,79.0,315.0,151.0,161.0
4260500.000000001,-12349250.0,74.0,367.0,295.0,192.0
4260500.000000001,-12249250.0,80.0,361.0,172.0,148.0
4260500.000000001,-12149250.0,75.0,336.0,159.0,193.0
4260500.000000001,-12049250.0,81.0,255.0,80.0,86.0
4260500.000000001,-11949250.0,76.0,345.0,197.0,129.0
4260500.000000001,-11849250.0,65.0,406.0,533.0,298.0
4260500.000000001,-11749250.0,71.0,372.0,274.0,213.0
4260500.000000001,-11649250.0,73.0,336.0,201.0,182.0
4260500.000000001,-11549250.0,77.0,339.0,107.0,146.0
4260500.000000001,-11449250.0,77.0,364.0,173.0,169.0
4260500.000000001,-11349250.0,77.0,391.0,162.0,188.0
4260500.000000001,-11249250.0,74.0,376.0,139.0,182.0
4260500.000000001,-11149250.0,73.0,374.0,160.0,182.0
4260500.000000001,-11049250.0,66.0,363.0,188.0,200.0
4260500.000000001,-10949250.0,64.0,314.0,251.0,152.0
4260500.000000001,-10849250.0,65.0,427.0,248.0,247.0
4260500.000000001,-10749250.0,63.0,424.0,317.0,255.0
4260500.000000001,-10649250.0,62.0,409.0,386.0,252.0
4260500.000000001,-10549250.0,62.0,405.0,349.0,198.0
4260500.000000001,-10449250.0,58.0,425.0,345.0,174.0
4260500.000000001,-10349250.0,64.0,412.0,395.0,195.0
4260500.000000001,-10249250.0,60.0,409.0,412.0,215.0
4260500.000000001,-10149250.0,60.0,410.0,236.0,186.0
4260500.000000001,-10049250.0,63.0,397.0,381.0,243.0
4260500.000000001,-9949250.0,58.0,418.0,600.0,197.0
4260500.000000001,-9849250.0,60.0,409.0,371.0,208.0
4260500.000000001,-9749250.0,59.0,412.0,365.0,238.0
4260500.000000001,-9649250.0,54.0,402.0,625.0,211.0
4260500.000000001,-9549250.0,51.0,399.0,648.0,245.0
4260500.000000001,-9449250.0,54.0,433.0,888.0,428.0
4260500.000000001,-9349250.0,45.0,436.0,981.0,460.0
4260500.000000001,-9249250.0,60.0,406.0,423.0,219.0
4260500.000000001,-9149250.0,53.0,360.0,349.0,236.0
4260500.000000001,50750.0,60.0,357.0,241.0,164.0
4260500.000000001,150750.0,65.0,362.0,241.0,205.0
4260500.000000001,250750.0,65.0,365.0,208.0,224.0
4260500.000000001,350750.0,69.0,370.0,403.0,211.0
4260500.000000001,450750.0,74.0,376.0,309.0,221.0
4260500.000000001,550750.0,75.0,367.0,300.0,220.0
4260500.000000001,650750.0,78.0,383.0,238.0,214.0
4260500.000000001,2750750.0,77.0,387.0,295.0,227.0
4260500.000000001,3050750.0,68.0,343.0,384.0,250.0
4260500.000000001,3150750.0,65.0,336.0,319.0,266.0
4260500.000000001,3250750.0,68.0,353.0,263.0,282.0
4260500.000000001,3350750.0,69.0,347.0,274.0,222.0
4260500.000000001,3450750.0,71.0,344.0,285.0,246.0
4260500.000000001,3550750.0,77.0,352.0,229.0,233.0
4260500.000000001,3650750.0,75.0,353.0,287.0,217.0
4260500.000000001,3750750.0,77.0,344.0,297.0,248.0
4260500.000000001,3850750.0,75.0,336.0,287.0,252.0
4260500.000000001,3950750.0,76.0,360.0,252.0,280.0
4260500.000000001,4050750.0,74.0,346.0,254.0,306.0
4260500.000000001,4150750.0,72.0,355.0,478.0,298.0
4260500.000000001,4250750.0,72.0,348.0,389.0,292.0
4260500.000000001,4350750.0,72.0,346.0,396.0,242.0
4260500.000000001,4450750.0,70.0,345.0,469.0,267.0
4260500.000000001,4550750.0,73.0,339.0,367.0,254.0
4260500.000000001,4650750.0,78.0,342.0,145.0,209.0
4260500.000000001,4750750.0,77.0,348.0,152.0,180.0
4260500.000000001,4850750.0,70.0,381.0,277.0,210.0
4260500.000000001,4950750.0,74.0,352.0,230.0,228.0
4260500.000000001,5450750.0,77.0,328.0,293.0,244.0
4260500.000000001,5550750.0,79.0,359.0,186.0,251.0
4260500.000000001,5650750.0,75.0,353.0,215.0,201.0
4260500.000000001,5750750.0,78.0,349.0,142.0,202.0
4260500.000000001,5850750.0,78.0,336.0,149.0,206.0
4260500.000000001,5950750.0,76.0,332.0,148.0,199.0
4260500.000000001,6050750.0,76.0,339.0,146.0,213.0
4260500.000000001,6150750.0,78.0,337.0,149.0,203.0
4260500.000000001,6250750.0,79.0,326.0,141.0,190.0
4260500.000000001,6350750.0,77.0,340.0,162.0,145.0
4260500.000000001,6450750.0,78.0,346.0,141.0,198.0
4260500.000000001,6550750.0,75.0,356.0,255.0,187.0
4260500.000000001,6650750.0,75.0,357.0,239.0,190.0
4260500.000000001,6750750.0,71.0,361.0,364.0,220.0
4260500.000000001,6850750.0,70.0,370.0,398.0,254.0
4260500.000000001,6950750.0,74.0,350.0,322.0,231.0
4260500.000000001,7050750.0,66.0,389.0,455.0,273.0
4260500.000000001,7150750.0,74.0,371.0,384.0,243.0
4260500.000000001,7250750.0,77.0,385.0,344.0,272.0
4260500.000000001,7350750.0,78.0,339.0,315.0,213.0
4260500.000000001,7450750.0,76.0,333.0,286.0,173.0
4260500.000000001,7550750.0,69.0,345.0,275.0,199.0
4260500.000000001,7650750.0,61.0,318.0,270.0,196.0
4260500.000000001,7750750.0,63.0,323.0,284.0,215.0
4260500.000000001,7850750.0,71.0,325.0,247.0,206.0
4260500.000000001,7950750.0,74.0,329.0,207.0,208.0
4260500.000000001,8050750.0,71.0,334.0,235.0,216.0
4260500.000000001,8150750.0,75.0,349.0,220.0,217.0
4260500.000000001,8250750.0,74.0,343.0,186.0,207.0
4260500.000000001,8350750.0,79.0,327.0,209.0,216.0
4260500.000000001,8450750.0,78.0,348.0,136.0,216.0
4260500.000000001,8550750.0,72.0,345.0,258.0,201.0
4260500.000000001,8650750.0,80.0,344.0,92.0,200.0
4260500.000000001,8750750.0,84.0,328.0,145.0,189.0
4260500.000000001,8850750.0,83.0,313.0,118.0,182.0
4260500.000000001,8950750.0,82.0,328.0,126.0,186.0
4260500.000000001,9050750.0,71.0,372.0,362.0,235.0
4260500.000000001,9150750.0,75.0,350.0,243.0,244.0
4260500.000000001,9350750.0,72.0,349.0,435.0,235.0
4260500.000000001,9450750.0,77.0,367.0,393.0,203.0
4260500.000000001,9550750.0,75.0,360.0,385.0,265.0
4260500.000000001,9650750.0,82.0,360.0,183.0,206.0
4260500.000000001,9750750.0,82.0,346.0,115.0,216.0
4260500.000000001,9850750.0,84.0,357.0,114.0,219.0
4260500.000000001,9950750.0,82.0,367.0,137.0,172.0
4260500.000000001,10050750.0,84.0,331.0,135.0,174.0
4260500.000000001,10150750.0,83.0,387.0,150.0,197.0
4260500.000000001,10250750.0,84.0,366.0,98.0,207.0
4260500.000000001,10350750.0,83.0,354.0,128.0,174.0
4260500.000000001,10450750.0,68.0,347.0,486.0,180.0
4260500.000000001,10550750.0,75.0,355.0,323.0,193.0
4260500.000000001,10650750.0,76.0,373.0,275.0,156.0
4260500.000000001,10750750.0,79.0,379.0,161.0,187.0
4260500.000000001,10850750.0,78.0,353.0,166.0,226.0
4260500.000000001,10950750.0,81.0,359.0,154.0,230.0
4260500.000000001,11650750.0,65.0,371.0,227.0,195.0
4260500.000000001,11750750.0,63.0,388.0,363.0,172.0
4260500.000000001,11850750.0,58.0,391.0,541.0,171.0
4260500.000000001,11950750.0,58.0,393.0,577.0,225.0
4260500.000000001,12950750.0,48.0,425.0,929.0,373.0
4160500.000000001,-13049250.0,62.0,381.0,458.0,235.0
4160500.000000001,-12949250.0,70.0,337.0,248.0,246.0
4160500.000000001,-12849250.0,59.0,306.0,258.0,226.0
4160500.000000001,-12749250.0,73.0,270.0,81.0,121.0
4160500.000000001,-12649250.0,82.0,255.0,41.0,153.0
4160500.000000001,-12549250.0,81.0,324.0,67.0,148.0
4160500.000000001,-12449250.0,84.0,276.0,56.0,169.0
4160500.000000001,-12349250.0,75.0,298.0,144.0,163.0
4160500.000000001,-12249250.0,66.0,367.0,455.0,222.0
4160500.000000001,-12149250.0,80.0,293.0,60.0,61.0
4160500.000000001,-12049250.0,79.0,276.0,77.0,55.0
4160500.000000001,-11949250.0,80.0,278.0,65.0,88.0
4160500.000000001,-11849250.0,61.0,392.0,461.0,280.0
4160500.000000001,-11749250.0,62.0,383.0,473.0,229.0
4160500.000000001,-11649250.0,79.0,277.0,114.0,140.0
4160500.000000001,-11549250.0,70.0,363.0,213.0,212.0
4160500.000000001,-11449250.0,77.0,379.0,188.0,198.0
4160500.000000001,-11349250.0,76.0,384.0,132.0,180.0
4160500.000000001,-11249250.0,72.0,374.0,155.0,199.0
4160500.000000001,-11149250.0,73.0,367.0,127.0,164.0
4160500.000000001,-11049250.0,69.0,360.0,192.0,162.0
4160500.000000001,-10949250.0,62.0,358.0,242.0,160.0
4160500.000000001,-10849250.0,62.0,396.0,277.0,247.0
4160500.000000001,-10749250.0,63.0,409.0,338.0,218.0
4160500.000000001,-10649250.0,61.0,407.0,271.0,174.0
4160500.000000001,-10549250.0,60.0,407.0,316.0,186.0
4160500.000000001,-10449250.0,58.0,389.0,371.0,162.0
4160500.000000001,-10349250.0,49.0,398.0,341.0,132.0
4160500.000000001,-10249250.0,53.0,402.0,360.0,154.0
4160500.000000001,-10149250.0,59.0,416.0,420.0,216.0
4160500.000000001,-10049250.0,51.0,416.0,553.0,182.0
4160500.000000001,-9949250.0,50.0,412.0,424.0,167.0
4160500.000000001,-9849250.0,54.0,380.0,406.0,199.0
4160500.000000001,-9749250.0,53.0,397.0,431.0,195.0
4160500.000000001,-9649250.0,57.0,401.0,436.0,238.0
4160500.000000001,-9549250.0,50.0,389.0,557.0,302.0
4160500.000000001,-9449250.0,48.0,412.0,864.0,349.0
4160500.000000001,-9349250.0,55.0,401.0,372.0,171.0
4160500.000000001,-9249250.0,51.0,395.0,319.0,165.0
4160500.000000001,-9149250.0,48.0,358.0,427.0,156.0
4160500.000000001,-49250.0,61.0,364.0,295.0,210.0
4160500.000000001,50750.0,63.0,355.0,415.0,182.0
4160500.000000001,250750.0,78.0,375.0,198.0,242.0
4160500.000000001,350750.0,76.0,368.0,253.0,228.0
4160500.000000001,450750.0,76.0,382.0,280.0,206.0
4160500.000000001,1950750.0,75.0,370.0,232.0,207.0
4160500.000000001,2650750.0,71.0,399.0,315.0,214.0
4160500.000000001,3150750.0,65.0,346.0,336.0,248.0
4160500.000000001,3250750.0,64.0,327.0,331.0,265.0
4160500.000000001,3350750.0,70.0,349.0,284.0,263.0
4160500.000000001,3450750.0,66.0,355.0,386.0,253.0
4160500.000000001,3550750.0,71.0,345.0,249.0,234.0
4160500.000000001,3650750.0,74.0,322.0,196.0,191.0
4160500.000000001,3750750.0,65.0,313.0,409.0,276.0
4160500.000000001,3850750.0,65.0,341.0,250.0,262.0
4160500.000000001,3950750.0,69.0,343.0,319.0,237.0
4160500.000000001,4050750.0,72.0,343.0,249.0,287.0
4160500.000000001,4150750.0,72.0,338.0,339.0,352.0
4160500.000000001,4250750.0,71.0,347.0,336.0,290.0
4160500.000000001,4350750.0,73.0,346.0,347.0,327.0
4160500.000000001,4450750.0,71.0,353.0,470.0,285.0
4160500.000000001,4550750.0,69.0,351.0,434.0,304.0
4160500.000000001,4650750.0,72.0,360.0,419.0,250.0
4160500.000000001,4850750.0,76.0,347.0,230.0,199.0
4160500.000000001,4950750.0,75.0,358.0,190.0,224.0
4160500.000000001,5050750.0,67.0,427.0,418.0,294.0
4160500.000000001,5550750.0,76.0,353.0,233.0,265.0
4160500.000000001,5650750.0,77.0,343.0,302.0,201.0
4160500.000000001,5750750.0,77.0,342.0,182.0,195.0
4160500.000000001,5850750.0,76.0,343.0,239.0,181.0
4160500.000000001,5950750.0,78.0,331.0,146.0,225.0
4160500.000000001,6050750.0,78.0,332.0,178.0,169.0
4160500.000000001,6150750.0,78.0,330.0,150.0,172.0
4160500.000000001,6250750.0,78.0,324.0,208.0,190.0
4160500.000000001,6350750.0,78.0,334.0,217.0,249.0
4160500.000000001,6550750.0,77.0,338.0,190.0,221.0
4160500.000000001,6650750.0,77.0,335.0,182.0,177.0
4160500.000000001,6750750.0,77.0,334.0,198.0,194.0
4160500.000000001,6850750.0,75.0,348.0,307.0,206.0
4160500.000000001,6950750.0,70.0,365.0,385.0,265.0
4160500.000000001,7050750.0,66.0,374.0,507.0,232.0
4160500.000000001,7150750.0,72.0,375.0,383.0,284.0
4160500.000000001,7250750.0,76.0,396.0,329.0,292.0
4160500.000000001,7350750.0,77.0,347.0,413.0,228.0
4160500.000000001,7450750.0,76.0,340.0,343.0,195.0
4160500.000000001,7550750.0,76.0,327.0,277.0,185.0
4160500.000000001,7650750.0,75.0,327.0,221.0,187.0
4160500.000000001,7750750.0,74.0,324.0,290.0,186.0
4160500.000000001,7850750.0,77.0,323.0,254.0,206.0
4160500.000000001,7950750.0,79.0,343.0,188.0,208.0
4160500.000000001,8050750.0,76.0,329.0,207.0,220.0
4160500.000000001,8150750.0,79.0,328.0,145.0,220.0
4160500.000000001,8250750.0,79.0,349.0,181.0,215.0
4160500.000000001,8350750.0,79.0,359.0,218.0,196.0
4160500.000000001,8550750.0,80.0,351.0,184.0,206.0
4160500.000000001,8650750.0,78.0,327.0,167.0,168.0
4160500.000000001,8750750.0,76.0,351.0,241.0,255.0
4160500.000000001,8850750.0,82.0,318.0,92.0,194.0
4160500.000000001,8950750.0,82.0,312.0,144.0,169.0
4160500.000000001,9050750.0,83.0,315.0,101.0,195.0
4160500.000000001,9150750.0,80.0,328.0,160.0,184.0
4160500.000000001,9250750.0,81.0,333.0,143.0,163.0
4160500.000000001,9350750.0,81.0,340.0,151.0,205.0
4160500.000000001,9450750.0,79.0,360.0,273.0,199.0
4160500.000000001,9550750.0,77.0,361.0,468.0,254.0
4160500.000000001,9650750.0,78.0,367.0,543.0,246.0
4160500.000000001,9750750.0,67.0,359.0,573.0,175.0
4160500.000000001,9850750.0,80.0,358.0,294.0,236.0
4160500.000000001,9950750.0,79.0,352.0,301.0,197.0
4160500.000000001,10050750.0,83.0,365.0,125.0,190.0
4160500.000000001,10150750.0,82.0,357.0,150.0,192.0
4160500.000000001,10250750.0,80.0,361.0,253.0,214.0
4160500.000000001,10350750.0,82.0,357.0,213.0,176.0
4160500.000000001,10450750.0,82.0,364.0,198.0,199.0
4160500.000000001,10550750.0,68.0,353.0,458.0,198.0
4160500.000000001,10650750.0,80.0,364.0,224.0,170.0
4160500.000000001,10750750.0,75.0,350.0,230.0,188.0
4160500.000000001,10950750.0,79.0,358.0,178.0,215.0
4160500.000000001,11050750.0,80.0,327.0,133.0,183.0
4160500.000000001,11150750.0,79.0,327.0,133.0,219.0
4160500.000000001,11350750.0,69.0,292.0,124.0,214.0
4160500.000000001,11450750.0,65.0,327.0,262.0,177.0
4160500.000000001,11950750.0,59.0,382.0,461.0,164.0
4160500.000000001,12050750.0,56.0,402.0,723.0,177.0
4160500.000000001,12950750.0,49.0,421.0,773.0,330.0
4160500.000000001,13050750.0,50.0,430.0,845.0,275.0
4160500.000000001,13150750.0,55.0,442.0,590.0,256.0
4060500.000000001,-13049250.0,70.0,346.0,301.0,181.0
4060500.000000001,-12949250.0,74.0,356.0,467.0,237.0
4060500.000000001,-12849250.0,70.0,330.0,309.0,206.0
4060500.000000001,-12749250.0,67.0,292.0,134.0,113.0
4060500.000000001,-12649250.0,89.0,283.0,135.0,254.0
4060500.000000001,-12549250.0,80.0,286.0,59.0,107.0
4060500.000000001,-12449250.0,84.0,283.0,32.0,76.0
4060500.000000001,-12349250.0,70.0,316.0,119.0,148.0
4060500.000000001,-12249250.0,70.0,321.0,117.0,168.0
4060500.000000001,-12149250.0,79.0,296.0,68.0,67.0
4060500.000000001,-12049250.0,74.0,345.0,115.0,159.0
4060500.000000001,-11949250.0,65.0,343.0,549.0,197.0
4060500.000000001,-11849250.0,77.0,344.0,160.0,177.0
4060500.000000001,-11749250.0,62.0,360.0,469.0,211.0
4060500.000000001,-11649250.0,76.0,320.0,100.0,172.0
4060500.000000001,-11549250.0,74.0,345.0,185.0,189.0
4060500.000000001,-11449250.0,72.0,394.0,200.0,189.0
4060500.000000001,-11349250.0,75.0,324.0,143.0,170.0
4060500.000000001,-11249250.0,75.0,374.0,160.0,195.0
4060500.000000001,-11149250.0,73.0,334.0,136.0,158.0
4060500.000000001,-11049250.0,71.0,292.0,180.0,132.0
4060500.000000001,-10949250.0,63.0,314.0,624.0,160.0
4060500.000000001,-10849250.0,60.0,348.0,752.0,222.0
4060500.000000001,-10749250.0,60.0,404.0,291.0,226.0
4060500.000000001,-10649250.0,55.0,401.0,321.0,225.0
4060500.000000001,-10549250.0,56.0,406.0,337.0,172.0
4060500.000000001,-10449250.0,61.0,406.0,309.0,149.0
4060500.000000001,-10349250.0,54.0,410.0,321.0,127.0
4060500.000000001,-10249250.0,57.0,399.0,303.0,140.0
4060500.000000001,-10149250.0,58.0,410.0,328.0,187.0
4060500.000000001,-10049250.0,51.0,398.0,303.0,133.0
4060500.000000001,-9949250.0,55.0,395.0,386.0,191.0
4060500.000000001,-9849250.0,54.0,386.0,349.0,136.0
4060500.000000001,-9749250.0,51.0,370.0,358.0,144.0
4060500.000000001,-9649250.0,50.0,396.0,431.0,193.0
4060500.000000001,-9549250.0,59.0,395.0,399.0,202.0
4060500.000000001,-9449250.0,52.0,438.0,507.0,225.0
4060500.000000001,-9349250.0,54.0,388.0,278.0,128.0
4060500.000000001,-9249250.0,51.0,359.0,296.0,135.0
4060500.000000001,-9149250.0,50.0,333.0,448.0,158.0
4060500.000000001,-9049250.0,46.0,350.0,575.0,235.0
4060500.000000001,150750.0,63.0,369.0,281.0,255.0
4060500.000000001,750750.0,69.0,371.0,427.0,207.0
4060500.000000001,850750.0,69.0,408.0,254.0,256.0
4060500.000000001,950750.0,65.0,376.0,308.0,224.0
4060500.000000001,1050750.0,64.0,357.0,409.0,236.0
4060500.000000001,1150750.0,68.0,370.0,287.0,227.0
4060500.000000001,1250750.0,67.0,375.0,251.0,235.0
4060500.000000001,1350750.0,69.0,399.0,260.0,259.0
4060500.000000001,1450750.0,75.0,368.0,237.0,206.0
4060500.000000001,1550750.0,75.0,364.0,232.0,233.0
4060500.000000001,3350750.0,71.0,343.0,285.0,277.0
4060500.000000001,3550750.0,67.0,342.0,353.0,285.0
4060500.000000001,3650750.0,73.0,348.0,262.0,258.0
4060500.000000001,3950750.0,70.0,338.0,322.0,245.0
4060500.000000001,4050750.0,75.0,341.0,165.0,311.0
4060500.000000001,4150750.0,77.0,344.0,179.0,270.0
4060500.000000001,4250750.0,77.0,335.0,172.0,291.0
4060500.000000001,4350750.0,77.0,342.0,186.0,271.0
4060500.000000001,4450750.0,75.0,344.0,255.0,307.0
4060500.000000001,4550750.0,74.0,338.0,274.0,319.0
4060500.000000001,4650750.0,74.0,340.0,348.0,339.0
4060500.000000001,4750750.0,75.0,361.0,313.0,295.0
4060500.000000001,4850750.0,73.0,355.0,207.0,273.0
4060500.000000001,4950750.0,75.0,344.0,205.0,230.0
